COUNTY,FIPS,SRPREC,ELECTION,SRPREC_KEY,GEO_TYPE,CITY,N_IN_CITY,N
1,06001,831200,g24,06001831200,srprec,FREMONT,2143,2143
1,06001,831410,g24,06001831410,srprec,FREMONT,4749,4752
1,06001,831500,g24,06001831500,srprec,FREMONT,4353,4355
1,06001,831730,g24,06001831730,srprec,FREMONT,2011,2012
1,06001,831710,g24,06001831710,srprec,FREMONT,819,820
1,06001,831810,g24,06001831810,srprec,FREMONT,3825,3826
1,06001,831930,g24,06001831930,srprec,FREMONT,2249,2249
1,06001,832200,g24,06001832200,srprec,FREMONT,2992,2994
1,06001,832010,g24,06001832010,srprec,FREMONT,1428,1430
1,06001,832500,g24,06001832500,srprec,FREMONT,1964,1964
1,06001,832400,g24,06001832400,srprec,FREMONT,3303,3303
1,06001,832600,g24,06001832600,srprec,FREMONT,4185,4188
1,06001,832620,g24,06001832620,srprec,FREMONT,2354,2354
1,06001,833010,g24,06001833010,srprec,FREMONT,3501,3501
1,06001,833200,g24,06001833200,srprec,FREMONT,2997,2998
1,06001,833300,g24,06001833300,srprec,FREMONT,3701,3701
1,06001,833400,g24,06001833400,srprec,FREMONT,3673,3677
1,06001,833410,g24,06001833410,srprec,FREMONT,3182,3183
1,06001,833710,g24,06001833710,srprec,FREMONT,1991,1992
1,06001,834200,g24,06001834200,srprec,FREMONT,3162,3166
1,06001,834700,g24,06001834700,srprec,FREMONT,1674,1674
1,06001,834020,g24,06001834020,srprec,FREMONT,6,6
1,06001,835500,g24,06001835500,srprec,FREMONT,734,734
1,06001,834600,g24,06001834600,srprec,FREMONT,2223,2223
1,06001,835830,g24,06001835830,srprec,FREMONT,1390,1391
1,06001,835020,g24,06001835020,srprec,FREMONT,1805,1805
1,06001,835200,g24,06001835200,srprec,FREMONT,988,989
1,06001,835310,g24,06001835310,srprec,FREMONT,2637,2648
1,06001,835710,g24,06001835710,srprec,FREMONT,3176,3179
1,06001,839240,g24,06001839240,srprec,FREMONT,1022,1022
1,06001,836010,g24,06001836010,srprec,FREMONT,4721,4721
1,06001,836500,g24,06001836500,srprec,FREMONT,4441,4441
1,06001,837300,g24,06001837300,srprec,FREMONT,2605,2605
1,06001,837100,g24,06001837100,srprec,FREMONT,2051,2051
1,06001,837700,g24,06001837700,srprec,FREMONT,2499,2499
1,06001,837600,g24,06001837600,srprec,FREMONT,5425,5425
1,06001,838120,g24,06001838120,srprec,FREMONT,1445,1445
1,06001,838000,g24,06001838000,srprec,FREMONT,2195,2196
1,06001,839040,g24,06001839040,srprec,FREMONT,2437,2442
1,06001,838700,g24,06001838700,srprec,FREMONT,4599,4599
1,06001,839100,g24,06001839100,srprec,FREMONT,1269,1279
1,06001,839220,g24,06001839220,srprec,FREMONT,2,2
1,06001,839300,g24,06001839300,srprec,FREMONT,36,36
1,06001,850330,g24,06001850330,srprec,NEWARK,4324,4328
1,06001,850500,g24,06001850500,srprec,NEWARK,4939,4941
1,06001,850800,g24,06001850800,srprec,NEWARK,2426,2427
1,06001,851000,g24,06001851000,srprec,NEWARK,4104,4104
1,06001,852010,g24,06001852010,srprec,NEWARK,5064,5065
1,06001,851520,g24,06001851520,srprec,NEWARK,4669,4671
1,06001,866830,g24,06001866830,srprec,SUNOL,114,114
1,06001,866910,g24,06001866910,srprec,SUNOL,27,27
1,06001,867110,g24,06001867110,srprec,FREMONT,22,32
1,06001,867200,g24,06001867200,srprec,SUNOL,96,111
1,06001,867310,g24,06001867310,srprec,SUNOL,2,3
1,06001,870010,g24,06001870010,srprec,PLEASANTON,501,501
1,06001,870100,g24,06001870100,srprec,PLEASANTON,267,267
1,06001,880200,g24,06001880200,srprec,CASTRO VALLEY,30,30
1,06001,880220,g24,06001880220,srprec,PLEASANTON,12,12
2,06003,5,g24,060035,srprec,WOODFORDS,229,229
2,06003,3,g24,060033,srprec,WOODFORDS,139,139
2,06003,2,g24,060032,srprec,WOODFORDS,144,159
2,06003,4,g24,060034,srprec,KIRKWOOD,139,240
2,06003,1,g24,060031,srprec,MARKLEEVILLE,158,201
3,06005,CP46,g24,06005CP46,srprec,VOLCANO,289,384
3,06005,CP04,g24,06005CP04,srprec,JACKSON,870,906
3,06005,CP36,g24,06005CP36,srprec,IONE,144,144
3,06005,CP14,g24,06005CP14,srprec,PIONEER,982,982
3,06005,CP28,g24,06005CP28,srprec,PLYMOUTH,560,686
3,06005,CP30,g24,06005CP30,srprec,IONE,771,771
3,06005,CP07,g24,06005CP07,srprec,IONE,1457,1457
3,06005,CP06,g24,06005CP06,srprec,IONE,2357,2357
3,06005,CP21,g24,06005CP21,srprec,JACKSON,446,667
3,06005,CP19,g24,06005CP19,srprec,SUTTER CREEK,433,502
3,06005,CP02,g24,06005CP02,srprec,JACKSON,1040,1040
3,06005,CP41,g24,06005CP41,srprec,PINE GROVE,633,633
3,06005,CP22,g24,06005CP22,srprec,PLYMOUTH,768,768
3,06005,CP20,g24,06005CP20,srprec,PINE GROVE,792,792
3,06005,CP03,g24,06005CP03,srprec,JACKSON,767,767
3,06005,CP15,g24,06005CP15,srprec,PIONEER,1323,1333
3,06005,CP12,g24,06005CP12,srprec,PIONEER,617,1142
3,06005,CP05,g24,06005CP05,srprec,JACKSON,354,535
3,06005,CP01,g24,06005CP01,srprec,JACKSON,1323,1323
3,06005,CP08,g24,06005CP08,srprec,PLYMOUTH,517,612
3,06005,CP18,g24,06005CP18,srprec,SUTTER CREEK,1043,1043
3,06005,CP23,g24,06005CP23,srprec,VOLCANO,670,803
3,06005,CP09,g24,06005CP09,srprec,IONE,133,133
3,06005,CP17,g24,06005CP17,srprec,SUTTER CREEK,846,846
3,06005,CP13,g24,06005CP13,srprec,PINE GROVE,459,685
3,06005,CP16,g24,06005CP16,srprec,PIONEER,830,831
3,06005,CP31,g24,06005CP31,srprec,IONE,947,947
3,06005,CP10,g24,06005CP10,srprec,IONE,302,302
3,06005,CP42,g24,06005CP42,srprec,PINE GROVE,124,124
3,06005,CP11,g24,06005CP11,srprec,AMADOR CITY,142,142
3,06005,CP29,g24,06005CP29,srprec,SUTTER CREEK,438,875
3,06005,CP24,g24,06005CP24,srprec,FIDDLETOWN,608,854
3,06005,CP35,g24,06005CP35,srprec,IONE,107,107
3,06005,CP45,g24,06005CP45,srprec,SUTTER CREEK,45,45
3,06005,CP43,g24,06005CP43,srprec,VOLCANO,64,64
3,06005,CP40,g24,06005CP40,srprec,PINE GROVE,63,63
3,06005,CP26,g24,06005CP26,srprec,IONE,36,42
3,06005,CP47,g24,06005CP47,srprec,KIRKWOOD,75,75
3,06005,CP32,g24,06005CP32,srprec,IONE,33,33
3,06005,CP34,g24,06005CP34,srprec,IONE,148,148
3,06005,CP39,g24,06005CP39,srprec,PINE GROVE,102,102
3,06005,CP27,g24,06005CP27,srprec,RIVER PINES,215,215
3,06005,CP25,g24,06005CP25,srprec,FIDDLETOWN,86,86
3,06005,CP33,g24,06005CP33,srprec,IONE,12,12
3,06005,CP38,g24,06005CP38,srprec,DRYTOWN,98,98
3,06005,CP44,g24,06005CP44,srprec,PIONEER,105,105
3,06005,CP37,g24,06005CP37,srprec,JACKSON,26,26
4,06007,3211,g24,060073211,srprec,CHICO,1561,1561
4,06007,1812,g24,060071812,srprec,OROVILLE,1522,1522
4,06007,5202,g24,060075202,srprec,CHICO,2833,2833
4,06007,2801,g24,060072801,srprec,CHICO,691,691
4,06007,5501,g24,060075501,srprec,PARADISE,1774,1774
4,06007,5804,g24,060075804,srprec,CHICO,817,817
4,06007,1111,g24,060071111,srprec,OROVILLE,198,198
4,06007,3201,g24,060073201,srprec,CHICO,1471,1471
4,06007,1102,g24,060071102,srprec,OROVILLE,1245,1245
4,06007,2208,g24,060072208,srprec,CHICO,4854,4854
4,06007,4815,g24,060074815,srprec,OROVILLE,1401,1401
4,06007,5811,g24,060075811,srprec,MAGALIA,1611,1629
4,06007,3215,g24,060073215,srprec,CHICO,2994,2994
4,06007,3216,g24,060073216,srprec,CHICO,2386,2386
4,06007,2211,g24,060072211,srprec,CHICO,582,582
4,06007,2204,g24,060072204,srprec,CHICO,922,922
4,06007,3213,g24,060073213,srprec,CHICO,1127,1127
4,06007,3204,g24,060073204,srprec,CHICO,565,565
4,06007,1813,g24,060071813,srprec,OROVILLE,1145,1145
4,06007,5102,g24,060075102,srprec,OROVILLE,558,558
4,06007,3210,g24,060073210,srprec,CHICO,971,971
4,06007,1823,g24,060071823,srprec,OROVILLE,299,299
4,06007,2205,g24,060072205,srprec,CHICO,2283,2283
4,06007,3203,g24,060073203,srprec,CHICO,1392,1392
4,06007,4808,g24,060074808,srprec,CHICO,1594,1767
4,06007,5810,g24,060075810,srprec,MAGALIA,1876,1876
4,06007,2213,g24,060072213,srprec,CHICO,1400,1400
4,06007,4401,g24,060074401,srprec,BIGGS,966,966
4,06007,5203,g24,060075203,srprec,CHICO,1981,1981
4,06007,4813,g24,060074813,srprec,RICHVALE,211,334
4,06007,5503,g24,060075503,srprec,PARADISE,1710,1710
4,06007,1112,g24,060071112,srprec,OROVILLE,634,634
4,06007,5809,g24,060075809,srprec,MAGALIA,1889,1889
4,06007,4816,g24,060074816,srprec,OROVILLE,1397,1397
4,06007,1815,g24,060071815,srprec,OROVILLE,295,295
4,06007,1110,g24,060071110,srprec,OROVILLE,1241,1241
4,06007,2214,g24,060072214,srprec,CHICO,2233,2233
4,06007,1818,g24,060071818,srprec,OROVILLE,1214,1214
4,06007,1101,g24,060071101,srprec,OROVILLE,866,866
4,06007,2804,g24,060072804,srprec,CHICO,1113,1113
4,06007,3214,g24,060073214,srprec,CHICO,2238,2238
4,06007,4817,g24,060074817,srprec,BIGGS,723,740
4,06007,1105,g24,060071105,srprec,OROVILLE,493,493
4,06007,2209,g24,060072209,srprec,CHICO,1904,1904
4,06007,5103,g24,060075103,srprec,OROVILLE,367,367
4,06007,5504,g24,060075504,srprec,PARADISE,1709,1709
4,06007,2212,g24,060072212,srprec,CHICO,144,144
4,06007,5803,g24,060075803,srprec,FOREST RANCH,1009,1010
4,06007,5206,g24,060075206,srprec,CHICO,759,759
4,06007,5201,g24,060075201,srprec,CHICO,1164,1164
4,06007,3801,g24,060073801,srprec,CHICO,237,237
4,06007,1106,g24,060071106,srprec,OROVILLE,632,632
4,06007,4301,g24,060074301,srprec,GRIDLEY,1712,1712
4,06007,1814,g24,060071814,srprec,OROVILLE,908,908
4,06007,5813,g24,060075813,srprec,OROVILLE,106,106
4,06007,5502,g24,060075502,srprec,PARADISE,1905,1905
4,06007,4807,g24,060074807,srprec,CHICO,991,991
4,06007,5802,g24,060075802,srprec,CHICO,497,505
4,06007,5812,g24,060075812,srprec,OROVILLE,552,552
4,06007,1821,g24,060071821,srprec,OROVILLE,1432,1997
4,06007,3202,g24,060073202,srprec,CHICO,1467,1467
4,06007,4205,g24,060074205,srprec,CHICO,1925,1925
4,06007,4804,g24,060074804,srprec,GRIDLEY,1239,1373
4,06007,2802,g24,060072802,srprec,CHICO,2208,2208
4,06007,4203,g24,060074203,srprec,CHICO,242,242
4,06007,1803,g24,060071803,srprec,BANGOR,290,397
4,06007,5205,g24,060075205,srprec,CHICO,1429,1429
4,06007,1804,g24,060071804,srprec,OROVILLE,1204,1276
4,06007,5204,g24,060075204,srprec,CHICO,168,168
4,06007,4302,g24,060074302,srprec,GRIDLEY,1849,1849
4,06007,5807,g24,060075807,srprec,STIRLING CITY,144,234
4,06007,4204,g24,060074204,srprec,CHICO,855,855
4,06007,1115,g24,060071115,srprec,OROVILLE,296,296
4,06007,1817,g24,060071817,srprec,OROVILLE,1181,1181
4,06007,2206,g24,060072206,srprec,CHICO,1348,1348
4,06007,5805,g24,060075805,srprec,CHICO,311,352
4,06007,4810,g24,060074810,srprec,DURHAM,1453,1562
4,06007,1108,g24,060071108,srprec,OROVILLE,882,882
4,06007,5101,g24,060075101,srprec,OROVILLE,991,991
4,06007,2215,g24,060072215,srprec,CHICO,1233,1233
4,06007,1822,g24,060071822,srprec,OROVILLE,117,117
4,06007,2217,g24,060072217,srprec,CHICO,1227,1227
4,06007,4806,g24,060074806,srprec,CHICO,1172,1172
4,06007,4809,g24,060074809,srprec,DURHAM,1067,1446
4,06007,4812,g24,060074812,srprec,OROVILLE,535,535
4,06007,2805,g24,060072805,srprec,CHICO,781,781
4,06007,5207,g24,060075207,srprec,CHICO,1125,1125
4,06007,2210,g24,060072210,srprec,CHICO,1458,1458
4,06007,3209,g24,060073209,srprec,CHICO,1417,1417
4,06007,1816,g24,060071816,srprec,OROVILLE,1435,1435
4,06007,1819,g24,060071819,srprec,OROVILLE,573,573
4,06007,3212,g24,060073212,srprec,CHICO,1134,1134
4,06007,4202,g24,060074202,srprec,CHICO,1285,1285
4,06007,1104,g24,060071104,srprec,OROVILLE,387,387
4,06007,4201,g24,060074201,srprec,CHICO,1015,1015
4,06007,3208,g24,060073208,srprec,CHICO,1741,1741
4,06007,4803,g24,060074803,srprec,GRIDLEY,1036,1036
4,06007,3206,g24,060073206,srprec,CHICO,678,678
4,06007,1114,g24,060071114,srprec,OROVILLE,232,232
4,06007,5801,g24,060075801,srprec,OROVILLE,574,799
4,06007,3207,g24,060073207,srprec,CHICO,1000,1000
4,06007,3205,g24,060073205,srprec,CHICO,90,90
4,06007,1809,g24,060071809,srprec,OROVILLE,214,214
4,06007,1806,g24,060071806,srprec,OROVILLE,886,886
4,06007,2201,g24,060072201,srprec,CHICO,603,603
4,06007,1802,g24,060071802,srprec,BERRY CREEK,462,513
4,06007,1107,g24,060071107,srprec,OROVILLE,402,402
4,06007,5806,g24,060075806,srprec,OROVILLE,460,484
4,06007,2803,g24,060072803,srprec,CHICO,228,228
4,06007,2203,g24,060072203,srprec,CHICO,722,722
4,06007,5808,g24,060075808,srprec,PARADISE,517,517
4,06007,1807,g24,060071807,srprec,OROVILLE,251,251
4,06007,1810,g24,060071810,srprec,OROVILLE,160,160
4,06007,2207,g24,060072207,srprec,CHICO,800,800
4,06007,1805,g24,060071805,srprec,FORBESTOWN,168,320
4,06007,1820,g24,060071820,srprec,BANGOR,218,233
4,06007,4802,g24,060074802,srprec,OROVILLE,210,210
4,06007,1103,g24,060071103,srprec,OROVILLE,102,102
4,06007,3217,g24,060073217,srprec,CHICO,97,97
4,06007,2202,g24,060072202,srprec,CHICO,99,99
4,06007,4814,g24,060074814,srprec,OROVILLE,39,39
4,06007,1113,g24,060071113,srprec,OROVILLE,19,19
4,06007,1109,g24,060071109,srprec,OROVILLE,30,30
4,06007,1801,g24,060071801,srprec,OROVILLE,54,54
4,06007,1811,g24,060071811,srprec,OROVILLE,23,23
4,06007,4805,g24,060074805,srprec,OROVILLE,25,25
4,06007,2216,g24,060072216,srprec,CHICO,14,14
4,06007,1116,g24,060071116,srprec,OROVILLE,4,4
4,06007,1808,g24,060071808,srprec,OROVILLE,2,2
4,06007,4801,g24,060074801,srprec,OROVILLE,1,1
4,06007,4811,g24,060074811,srprec,OROVILLE,1,1
5,06009,360,g24,06009360,srprec,MURPHYS,1200,1711
5,06009,530,g24,06009530,srprec,VALLEY SPRINGS,782,898
5,06009,370,g24,06009370,srprec,MURPHYS,896,1070
5,06009,170,g24,06009170,srprec,VALLEY SPRINGS,1650,1903
5,06009,210,g24,06009210,srprec,SAN ANDREAS,988,1728
5,06009,550,g24,06009550,srprec,VALLEY SPRINGS,2034,2034
5,06009,420,g24,06009420,srprec,ANGELS CAMP,1103,1164
5,06009,310,g24,06009310,srprec,ARNOLD,1439,1653
5,06009,220,g24,06009220,srprec,MOKELUMNE HILL,592,1546
5,06009,450,g24,06009450,srprec,COPPEROPOLIS,2827,2827
5,06009,320,g24,06009320,srprec,ARNOLD,687,1117
5,06009,560,g24,06009560,srprec,VALLEY SPRINGS,2614,2614
5,06009,260,g24,06009260,srprec,MOKELUMNE HILL,929,1699
5,06009,140,g24,06009140,srprec,VALLEY SPRINGS,1104,1343
5,06009,240,g24,06009240,srprec,WEST POINT,1264,1626
5,06009,350,g24,06009350,srprec,MURPHYS,1050,1348
5,06009,430,g24,06009430,srprec,ANGELS CAMP,1469,1473
5,06009,520,g24,06009520,srprec,ANGELS CAMP,253,350
5,06009,150,g24,06009150,srprec,VALLEY SPRINGS,1113,1113
5,06009,110,g24,06009110,srprec,SAN ANDREAS,1118,1152
5,06009,515,g24,06009515,srprec,VALLEY SPRINGS,413,413
5,06009,440,g24,06009440,srprec,COPPEROPOLIS,758,763
5,06009,160,g24,06009160,srprec,WALLACE,350,757
5,06009,410,g24,06009410,srprec,ANGELS CAMP,903,1034
5,06009,510,g24,06009510,srprec,VALLEY SPRINGS,273,273
6,06011,513,g24,06011513,srprec,COLUSA,548,548
6,06011,512,g24,06011512,srprec,COLUSA,740,740
6,06011,500,g24,06011500,srprec,COLUSA,749,749
6,06011,301,g24,06011301,srprec,WILLIAMS,199,313
6,06011,213,g24,06011213,srprec,COLUSA,978,978
6,06011,106,g24,06011106,srprec,ARBUCKLE,1229,1229
6,06011,214,g24,06011214,srprec,COLUSA,930,930
6,06011,202,g24,06011202,srprec,COLUSA,118,118
6,06011,323,g24,06011323,srprec,WILLIAMS,632,632
6,06011,203,g24,06011203,srprec,GRIMES,211,309
6,06011,407,g24,06011407,srprec,WILLIAMS,75,75
6,06011,324,g24,06011324,srprec,WILLIAMS,925,925
6,06011,505,g24,06011505,srprec,PRINCETON,183,201
6,06011,401,g24,06011401,srprec,MAXWELL,702,757
6,06011,427,g24,06011427,srprec,WILLIAMS,584,584
6,06011,408,g24,06011408,srprec,WILLIAMS,152,165
6,06011,105,g24,06011105,srprec,ARBUCKLE,868,1021
6,06011,405,g24,06011405,srprec,STONYFORD,119,119
6,06011,406,g24,06011406,srprec,STONYFORD,174,186
7,06013,ALHA101,g24,06013ALHA101,srprec,MARTINEZ,69,69
7,06013,ALHA102,g24,06013ALHA102,srprec,MARTINEZ,19,19
7,06013,ALHA103,g24,06013ALHA103,srprec,MARTINEZ,9,9
7,06013,ALHA104,g24,06013ALHA104,srprec,MARTINEZ,70,70
7,06013,ALHA105,g24,06013ALHA105,srprec,MARTINEZ,154,155
7,06013,ALHA106,g24,06013ALHA106,srprec,MARTINEZ,288,288
7,06013,ALHA107,g24,06013ALHA107,srprec,MARTINEZ,35,35
7,06013,ALHA108,g24,06013ALHA108,srprec,MARTINEZ,58,58
7,06013,ALHA109,g24,06013ALHA109,srprec,MARTINEZ,47,47
7,06013,ALHA110,g24,06013ALHA110,srprec,MARTINEZ,38,38
7,06013,ALHA111,g24,06013ALHA111,srprec,MARTINEZ,230,230
7,06013,ALHA112,g24,06013ALHA112,srprec,MARTINEZ,25,25
7,06013,ALHA802,g24,06013ALHA802,srprec,MARTINEZ,2,2
7,06013,ALHA803,g24,06013ALHA803,srprec,MARTINEZ,2,2
7,06013,ALHA804,g24,06013ALHA804,srprec,LAFAYETTE,3,3
7,06013,ALHA805,g24,06013ALHA805,srprec,MARTINEZ,8,8
7,06013,ALHA807,g24,06013ALHA807,srprec,LAFAYETTE,4,4
7,06013,ALHA808,g24,06013ALHA808,srprec,MARTINEZ,6,6
7,06013,ALHA809,g24,06013ALHA809,srprec,LAFAYETTE,3,3
7,06013,ALHA810,g24,06013ALHA810,srprec,MARTINEZ,7,7
7,06013,ALHA811,g24,06013ALHA811,srprec,MARTINEZ,4,4
7,06013,ALHA813,g24,06013ALHA813,srprec,MARTINEZ,10,10
7,06013,ALMO101,g24,06013ALMO101,srprec,ALAMO,81,81
7,06013,ALMO102,g24,06013ALMO102,srprec,ALAMO,1181,1181
7,06013,ALMO103,g24,06013ALMO103,srprec,ALAMO,76,76
7,06013,ALMO104,g24,06013ALMO104,srprec,WALNUT CREEK,843,896
7,06013,ALMO105,g24,06013ALMO105,srprec,ALAMO,1447,1447
7,06013,ALMO106,g24,06013ALMO106,srprec,ALAMO,616,616
7,06013,ALMO107,g24,06013ALMO107,srprec,ALAMO,848,871
7,06013,ALMO108,g24,06013ALMO108,srprec,ALAMO,3126,3126
7,06013,ALMO109,g24,06013ALMO109,srprec,ALAMO,1128,1128
7,06013,ALMO110,g24,06013ALMO110,srprec,ALAMO,2786,2786
7,06013,ALMO111,g24,06013ALMO111,srprec,ALAMO,806,806
7,06013,ALMO801,g24,06013ALMO801,srprec,WALNUT CREEK,4,4
7,06013,ALMO802,g24,06013ALMO802,srprec,ALAMO,6,6
7,06013,ALMO803,g24,06013ALMO803,srprec,ALAMO,5,5
7,06013,ALMO804,g24,06013ALMO804,srprec,ALAMO,8,8
7,06013,ALMO805,g24,06013ALMO805,srprec,ALAMO,8,8
7,06013,ALMO806,g24,06013ALMO806,srprec,ALAMO,5,5
7,06013,ANTI101,g24,06013ANTI101,srprec,ANTIOCH,1309,1309
7,06013,ANTI102,g24,06013ANTI102,srprec,ANTIOCH,153,153
7,06013,ANTI103,g24,06013ANTI103,srprec,ANTIOCH,937,937
7,06013,ANTI104,g24,06013ANTI104,srprec,ANTIOCH,165,165
7,06013,ANTI105,g24,06013ANTI105,srprec,ANTIOCH,100,100
7,06013,ANTI106,g24,06013ANTI106,srprec,ANTIOCH,62,62
7,06013,ANTI107,g24,06013ANTI107,srprec,ANTIOCH,286,286
7,06013,ANTI108,g24,06013ANTI108,srprec,ANTIOCH,1293,1293
7,06013,ANTI109,g24,06013ANTI109,srprec,ANTIOCH,373,373
7,06013,ANTI110,g24,06013ANTI110,srprec,ANTIOCH,1148,1148
7,06013,ANTI111,g24,06013ANTI111,srprec,ANTIOCH,13,13
7,06013,ANTI112,g24,06013ANTI112,srprec,ANTIOCH,1507,1507
7,06013,ANTI113,g24,06013ANTI113,srprec,ANTIOCH,1756,1756
7,06013,ANTI114,g24,06013ANTI114,srprec,ANTIOCH,705,705
7,06013,ANTI115,g24,06013ANTI115,srprec,ANTIOCH,928,928
7,06013,ANTI116,g24,06013ANTI116,srprec,ANTIOCH,2162,2162
7,06013,ANTI117,g24,06013ANTI117,srprec,ANTIOCH,1604,1604
7,06013,ANTI118,g24,06013ANTI118,srprec,ANTIOCH,2091,2091
7,06013,ANTI119,g24,06013ANTI119,srprec,ANTIOCH,1559,1559
7,06013,ANTI120,g24,06013ANTI120,srprec,ANTIOCH,1559,1559
7,06013,ANTI121,g24,06013ANTI121,srprec,ANTIOCH,862,862
7,06013,ANTI122,g24,06013ANTI122,srprec,ANTIOCH,482,482
7,06013,ANTI123,g24,06013ANTI123,srprec,ANTIOCH,1628,1628
7,06013,ANTI124,g24,06013ANTI124,srprec,ANTIOCH,819,819
7,06013,ANTI125,g24,06013ANTI125,srprec,ANTIOCH,1315,1315
7,06013,ANTI126,g24,06013ANTI126,srprec,ANTIOCH,96,96
7,06013,ANTI127,g24,06013ANTI127,srprec,ANTIOCH,603,603
7,06013,ANTI128,g24,06013ANTI128,srprec,ANTIOCH,1275,1275
7,06013,ANTI129,g24,06013ANTI129,srprec,ANTIOCH,1327,1327
7,06013,ANTI130,g24,06013ANTI130,srprec,ANTIOCH,277,277
7,06013,ANTI131,g24,06013ANTI131,srprec,ANTIOCH,2655,2655
7,06013,ANTI132,g24,06013ANTI132,srprec,ANTIOCH,744,744
7,06013,ANTI133,g24,06013ANTI133,srprec,ANTIOCH,3089,3089
7,06013,ANTI134,g24,06013ANTI134,srprec,ANTIOCH,2632,2632
7,06013,ANTI135,g24,06013ANTI135,srprec,ANTIOCH,667,667
7,06013,ANTI136,g24,06013ANTI136,srprec,ANTIOCH,279,279
7,06013,ANTI137,g24,06013ANTI137,srprec,ANTIOCH,2011,2011
7,06013,ANTI138,g24,06013ANTI138,srprec,ANTIOCH,2050,2050
7,06013,ANTI139,g24,06013ANTI139,srprec,ANTIOCH,98,98
7,06013,ANTI140,g24,06013ANTI140,srprec,ANTIOCH,785,785
7,06013,ANTI141,g24,06013ANTI141,srprec,ANTIOCH,1636,1636
7,06013,ANTI142,g24,06013ANTI142,srprec,ANTIOCH,2876,2876
7,06013,ANTI143,g24,06013ANTI143,srprec,ANTIOCH,2160,2160
7,06013,ANTI144,g24,06013ANTI144,srprec,ANTIOCH,2172,2172
7,06013,ANTI145,g24,06013ANTI145,srprec,ANTIOCH,2419,2419
7,06013,ANTI146,g24,06013ANTI146,srprec,ANTIOCH,2833,2833
7,06013,ANTI147,g24,06013ANTI147,srprec,ANTIOCH,2313,2313
7,06013,ANTI148,g24,06013ANTI148,srprec,ANTIOCH,2131,2131
7,06013,ANTI149,g24,06013ANTI149,srprec,ANTIOCH,2216,2216
7,06013,ANTI150,g24,06013ANTI150,srprec,ANTIOCH,241,241
7,06013,ANTI151,g24,06013ANTI151,srprec,ANTIOCH,207,207
7,06013,ANTI152,g24,06013ANTI152,srprec,ANTIOCH,228,228
7,06013,ANTI153,g24,06013ANTI153,srprec,ANTIOCH,548,548
7,06013,ANTI154,g24,06013ANTI154,srprec,ANTIOCH,329,329
7,06013,ANTI155,g24,06013ANTI155,srprec,ANTIOCH,96,96
7,06013,ANTI803,g24,06013ANTI803,srprec,BRENTWOOD,1,1
7,06013,AYER101,g24,06013AYER101,srprec,CONCORD,607,607
7,06013,BAPO101,g24,06013BAPO101,srprec,BAY POINT,532,565
7,06013,BAPO102,g24,06013BAPO102,srprec,BAY POINT,1181,1181
7,06013,BAPO103,g24,06013BAPO103,srprec,BAY POINT,2585,2613
7,06013,BAPO104,g24,06013BAPO104,srprec,BAY POINT,2858,2926
7,06013,BAPO105,g24,06013BAPO105,srprec,BAY POINT,2384,2384
7,06013,BAPO106,g24,06013BAPO106,srprec,BAY POINT,499,499
7,06013,BAPO801,g24,06013BAPO801,srprec,BAY POINT,1,1
7,06013,BAPO802,g24,06013BAPO802,srprec,BAY POINT,7,7
7,06013,BAPO803,g24,06013BAPO803,srprec,BAY POINT,2,2
7,06013,BETH101,g24,06013BETH101,srprec,OAKLEY,190,190
7,06013,BETH102,g24,06013BETH102,srprec,BETHEL ISLAND,1023,1023
7,06013,BETH103,g24,06013BETH103,srprec,BETHEL ISLAND,306,306
7,06013,BETH104,g24,06013BETH104,srprec,OAKLEY,408,408
7,06013,BETH802,g24,06013BETH802,srprec,OAKLEY,2,3
7,06013,BETH804,g24,06013BETH804,srprec,BETHEL ISLAND,1,1
7,06013,BETH805,g24,06013BETH805,srprec,OAKLEY,1,1
7,06013,BKDI101,g24,06013BKDI101,srprec,CLAYTON,277,371
7,06013,BKDI102,g24,06013BKDI102,srprec,BRENTWOOD,20,20
7,06013,BKDI103,g24,06013BKDI103,srprec,BRENTWOOD,17,17
7,06013,BKHW101,g24,06013BKHW101,srprec,DANVILLE,2148,2148
7,06013,BKHW102,g24,06013BKHW102,srprec,DANVILLE,3126,3126
7,06013,BKHW103,g24,06013BKHW103,srprec,DANVILLE,811,811
7,06013,BKHW104,g24,06013BKHW104,srprec,DANVILLE,613,613
